OrderItemID,OrderID,ProductID,Quantity,UnitPriceAtSale,DiscountPercent
OIT-001871,ORD-000889,PRD-0032,3,133.66,0
OIT-001872,ORD-000889,PRD-0003,1,73.04,10
OIT-001873,ORD-000890,PRD-0006,2,43.06,20
OIT-001874,ORD-000890,PRD-0034,3,123.24,10
OIT-001875,ORD-000890,PRD-0025,2,106.61,5
OIT-001876,ORD-000890,PRD-0030,2,238.05,10
OIT-001877,ORD-000890,PRD-0013,2,110.09,0
OIT-001878,ORD-000891,PRD-0018,1,215.3,15
OIT-001879,ORD-000891,PRD-0034,4,123.24,0
OIT-001880,ORD-000891,PRD-0019,1,34,15
OIT-001881,ORD-000891,PRD-0021,5,120.98,0
OIT-001882,ORD-000892,PRD-0007,5,325.82,0
OIT-001883,ORD-000893,PRD-0012,4,357.86,5
OIT-001884,ORD-000894,PRD-0034,3,123.24,5
OIT-001885,ORD-000895,PRD-0008,2,127.02,10
OIT-001886,ORD-000895,PRD-0002,3,92.46,0
OIT-001887,ORD-000896,PRD-0005,5,37.53,0
OIT-001888,ORD-000896,PRD-0021,3,120.98,0
OIT-001889,ORD-000896,PRD-0020,5,123.17,0
OIT-001890,ORD-000897,PRD-0024,2,78.19,0
OIT-001891,ORD-000898,PRD-0016,1,71.94,0
OIT-001892,ORD-000899,PRD-0024,4,78.19,10
OIT-001893,ORD-000899,PRD-0020,1,123.17,0
OIT-001894,ORD-000899,PRD-0013,5,110.09,15
OIT-001895,ORD-000900,PRD-0017,2,93.06,0
OIT-001896,ORD-000901,PRD-0010,1,77.92,10
OIT-001897,ORD-000902,PRD-0018,4,215.3,0
OIT-001898,ORD-000903,PRD-0022,2,148.89,15
OIT-001899,ORD-000903,PRD-0011,5,264,10
OIT-001900,ORD-000903,PRD-0015,1,310.39,0
OIT-001901,ORD-000904,PRD-0035,5,222.35,0
OIT-001902,ORD-000904,PRD-0024,4,78.19,5
OIT-001903,ORD-000904,PRD-0025,3,106.61,0
OIT-001904,ORD-000905,PRD-0032,5,133.66,0
OIT-001905,ORD-000905,PRD-0016,1,71.94,20
OIT-001906,ORD-000906,PRD-0024,4,78.19,5
OIT-001907,ORD-000906,PRD-0006,5,43.06,0
OIT-001908,ORD-000907,PRD-0005,4,37.53,0
OIT-001909,ORD-000907,PRD-0032,4,133.66,0
OIT-001910,ORD-000907,PRD-0014,5,50.1,10
OIT-001911,ORD-000908,PRD-0020,1,123.17,0
OIT-001912,ORD-000909,PRD-0019,3,34,5
OIT-001913,ORD-000909,PRD-0023,3,11.13,0
OIT-001914,ORD-000909,PRD-0010,4,77.92,15
OIT-001915,ORD-000910,PRD-0024,1,78.19,0
OIT-001916,ORD-000910,PRD-0001,3,110.19,0
OIT-001917,ORD-000910,PRD-0017,2,93.06,0
OIT-001918,ORD-000910,PRD-0026,5,199.02,5
OIT-001919,ORD-000910,PRD-0012,2,357.86,0
OIT-001920,ORD-000911,PRD-0025,5,106.61,0
OIT-001921,ORD-000911,PRD-0005,1,37.53,10
OIT-001922,ORD-000911,PRD-0008,1,127.02,20
OIT-001923,ORD-000912,PRD-0015,5,310.39,0
OIT-001924,ORD-000912,PRD-0028,5,29.95,0
OIT-001925,ORD-000912,PRD-0001,5,110.19,0
OIT-001926,ORD-000912,PRD-0005,4,37.53,0
OIT-001927,ORD-000913,PRD-0009,5,53.45,0
OIT-001928,ORD-000913,PRD-0032,5,133.66,0
OIT-001929,ORD-000913,PRD-0026,4,199.02,15
OIT-001930,ORD-000913,PRD-0011,1,264,0
OIT-001931,ORD-000914,PRD-0030,4,238.05,0
OIT-001932,ORD-000914,PRD-0009,1,53.45,0
OIT-001933,ORD-000915,PRD-0026,3,199.02,0
OIT-001934,ORD-000916,PRD-0029,5,214.12,5
OIT-001935,ORD-000916,PRD-0013,5,110.09,10
OIT-001936,ORD-000916,PRD-0021,2,120.98,0
OIT-001937,ORD-000916,PRD-0024,1,78.19,20
OIT-001938,ORD-000916,PRD-0025,3,106.61,0
OIT-001939,ORD-000917,PRD-0030,3,238.05,0
OIT-001940,ORD-000917,PRD-0019,4,34,0
OIT-001941,ORD-000917,PRD-0034,4,123.24,0
OIT-001942,ORD-000917,PRD-0012,3,357.86,15
OIT-001943,ORD-000918,PRD-0027,3,189.64,0
OIT-001944,ORD-000918,PRD-0031,5,200.17,0
OIT-001945,ORD-000918,PRD-0013,1,110.09,0
OIT-001946,ORD-000919,PRD-0033,3,93.75,0
OIT-001947,ORD-000919,PRD-0029,5,214.12,0
OIT-001948,ORD-000920,PRD-0022,2,148.89,0
OIT-001949,ORD-000920,PRD-0020,5,123.17,5
OIT-001950,ORD-000920,PRD-0014,4,50.1,10
OIT-001951,ORD-000920,PRD-0035,2,222.35,0
OIT-001952,ORD-000921,PRD-0006,4,43.06,15
OIT-001953,ORD-000921,PRD-0013,4,110.09,5
OIT-001954,ORD-000921,PRD-0004,1,34.84,0
OIT-001955,ORD-000922,PRD-0008,5,127.02,5
OIT-001956,ORD-000922,PRD-0006,2,43.06,0
OIT-001957,ORD-000922,PRD-0027,1,189.64,0
OIT-001958,ORD-000923,PRD-0031,5,200.17,0
OIT-001959,ORD-000924,PRD-0026,5,199.02,0
OIT-001960,ORD-000925,PRD-0031,2,200.17,0
OIT-001961,ORD-000925,PRD-0024,3,78.19,0
OIT-001962,ORD-000925,PRD-0015,2,310.39,0
OIT-001963,ORD-000926,PRD-0018,3,215.3,0
OIT-001964,ORD-000926,PRD-0032,1,133.66,0
OIT-001965,ORD-000927,PRD-0026,3,199.02,10
OIT-001966,ORD-000927,PRD-0013,1,110.09,0
OIT-001967,ORD-000928,PRD-0011,2,264,5
OIT-001968,ORD-000928,PRD-0009,1,53.45,0
OIT-001969,ORD-000929,PRD-0028,1,29.95,10
OIT-001970,ORD-000929,PRD-0022,5,148.89,5
OIT-001971,ORD-000930,PRD-0029,1,214.12,0
OIT-001972,ORD-000930,PRD-0024,4,78.19,5
OIT-001973,ORD-000931,PRD-0031,4,200.17,0
OIT-001974,ORD-000931,PRD-0006,1,43.06,15
OIT-001975,ORD-000932,PRD-0014,3,50.1,0
OIT-001976,ORD-000932,PRD-0020,2,123.17,0
OIT-001977,ORD-000933,PRD-0005,4,37.53,0
OIT-001978,ORD-000933,PRD-0022,5,148.89,0
OIT-001979,ORD-000934,PRD-0011,2,264,0
OIT-001980,ORD-000934,PRD-0004,3,34.84,0
OIT-001981,ORD-000934,PRD-0018,3,215.3,20
OIT-001982,ORD-000934,PRD-0033,2,93.75,15
OIT-001983,ORD-000934,PRD-0003,3,73.04,0
OIT-001984,ORD-000935,PRD-0027,4,189.64,15
OIT-001985,ORD-000935,PRD-0035,4,222.35,20
OIT-001986,ORD-000936,PRD-0035,4,222.35,5
OIT-001987,ORD-000936,PRD-0021,3,120.98,0
OIT-001988,ORD-000936,PRD-0002,5,92.46,5
OIT-001989,ORD-000937,PRD-0007,1,325.82,10
OIT-001990,ORD-000938,PRD-0020,2,123.17,15
OIT-001991,ORD-000939,PRD-0031,3,200.17,0
OIT-001992,ORD-000939,PRD-0017,5,93.06,0
OIT-001993,ORD-000939,PRD-0013,1,110.09,0
OIT-001994,ORD-000940,PRD-0005,5,37.53,15
OIT-001995,ORD-000940,PRD-0033,5,93.75,0
OIT-001996,ORD-000941,PRD-0008,3,127.02,0
OIT-001997,ORD-000941,PRD-0014,3,50.1,0
OIT-001998,ORD-000941,PRD-0010,3,77.92,10
OIT-001999,ORD-000941,PRD-0016,1,71.94,0
OIT-002000,ORD-000942,PRD-0032,1,133.66,15
OIT-002001,ORD-000943,PRD-0024,4,78.19,0
OIT-002002,ORD-000944,PRD-0027,3,189.64,10
OIT-002003,ORD-000945,PRD-0011,3,264,15
OIT-002004,ORD-000945,PRD-0025,3,106.61,0
OIT-002005,ORD-000945,PRD-0012,2,357.86,0
OIT-002006,ORD-000945,PRD-0020,2,123.17,20
OIT-002007,ORD-000946,PRD-0022,5,148.89,10
OIT-002008,ORD-000946,PRD-0017,2,93.06,0
OIT-002009,ORD-000946,PRD-0025,2,106.61,5
OIT-002010,ORD-000947,PRD-0006,4,43.06,0
OIT-002011,ORD-000948,PRD-0018,4,215.3,0
OIT-002012,ORD-000949,PRD-0022,3,148.89,0
OIT-002013,ORD-000950,PRD-0004,4,34.84,0
OIT-002014,ORD-000951,PRD-0034,4,123.24,5
OIT-002015,ORD-000951,PRD-0005,3,37.53,0
OIT-002016,ORD-000951,PRD-0004,2,34.84,0
OIT-002017,ORD-000952,PRD-0006,2,43.06,0
OIT-002018,ORD-000953,PRD-0019,1,34,0
OIT-002019,ORD-000954,PRD-0025,5,106.61,0
OIT-002020,ORD-000955,PRD-0028,1,29.95,0
OIT-002021,ORD-000955,PRD-0017,3,93.06,0
OIT-002022,ORD-000956,PRD-0013,4,110.09,0
OIT-002023,ORD-000957,PRD-0001,3,110.19,20
OIT-002024,ORD-000957,PRD-0009,5,53.45,10
OIT-002025,ORD-000957,PRD-0034,1,123.24,0
OIT-002026,ORD-000958,PRD-0021,5,120.98,0
OIT-002027,ORD-000959,PRD-0007,4,325.82,0
OIT-002028,ORD-000959,PRD-0024,5,78.19,0
OIT-002029,ORD-000960,PRD-0020,5,123.17,0
OIT-002030,ORD-000961,PRD-0008,1,127.02,5
OIT-002031,ORD-000962,PRD-0018,5,215.3,0
OIT-002032,ORD-000963,PRD-0001,1,110.19,0
OIT-002033,ORD-000964,PRD-0024,5,78.19,5
OIT-002034,ORD-000964,PRD-0026,5,199.02,0
OIT-002035,ORD-000965,PRD-0027,1,189.64,10
OIT-002036,ORD-000965,PRD-0021,1,120.98,0
OIT-002037,ORD-000965,PRD-0010,3,77.92,15
OIT-002038,ORD-000965,PRD-0001,2,110.19,0
OIT-002039,ORD-000966,PRD-0020,4,123.17,0
OIT-002040,ORD-000966,PRD-0028,5,29.95,0
OIT-002041,ORD-000966,PRD-0033,1,93.75,5
OIT-002042,ORD-000966,PRD-0034,2,123.24,0
OIT-002043,ORD-000967,PRD-0008,3,127.02,15
OIT-002044,ORD-000967,PRD-0016,1,71.94,15
OIT-002045,ORD-000967,PRD-0025,3,106.61,20
OIT-002046,ORD-000967,PRD-0030,5,238.05,0
OIT-002047,ORD-000968,PRD-0021,5,120.98,5
OIT-002048,ORD-000968,PRD-0013,1,110.09,0
OIT-002049,ORD-000968,PRD-0010,1,77.92,0
OIT-002050,ORD-000968,PRD-0008,2,127.02,0
OIT-002051,ORD-000969,PRD-0035,2,222.35,15
OIT-002052,ORD-000970,PRD-0012,5,357.86,0
OIT-002053,ORD-000971,PRD-0001,3,110.19,0
OIT-002054,ORD-000971,PRD-0009,4,53.45,0
OIT-002055,ORD-000971,PRD-0010,1,77.92,5
OIT-002056,ORD-000972,PRD-0011,3,264,0
OIT-002057,ORD-000972,PRD-0001,5,110.19,0
OIT-002058,ORD-000972,PRD-0009,1,53.45,10
OIT-002059,ORD-000972,PRD-0021,4,120.98,0
OIT-002060,ORD-000972,PRD-0016,3,71.94,10
OIT-002061,ORD-000973,PRD-0013,4,110.09,5
OIT-002062,ORD-000973,PRD-0035,4,222.35,10
OIT-002063,ORD-000974,PRD-0020,4,123.17,15
OIT-002064,ORD-000974,PRD-0004,1,34.84,0
OIT-002065,ORD-000974,PRD-0035,3,222.35,0
OIT-002066,ORD-000974,PRD-0032,3,133.66,10
OIT-002067,ORD-000975,PRD-0016,2,71.94,5
OIT-002068,ORD-000976,PRD-0024,2,78.19,0
OIT-002069,ORD-000976,PRD-0005,4,37.53,10
OIT-002070,ORD-000976,PRD-0002,2,92.46,0
OIT-002071,ORD-000976,PRD-0032,2,133.66,0
OIT-002072,ORD-000977,PRD-0005,4,37.53,10
OIT-002073,ORD-000978,PRD-0035,5,222.35,0
OIT-002074,ORD-000978,PRD-0014,4,50.1,10
OIT-002075,ORD-000979,PRD-0015,5,310.39,5
OIT-002076,ORD-000979,PRD-0021,4,120.98,5
OIT-002077,ORD-000979,PRD-0012,2,357.86,10
OIT-002078,ORD-000979,PRD-0007,4,325.82,0
OIT-002079,ORD-000979,PRD-0011,4,264,0
OIT-002080,ORD-000980,PRD-0003,2,73.04,5
OIT-002081,ORD-000980,PRD-0018,2,215.3,0
OIT-002082,ORD-000981,PRD-0015,5,310.39,0
OIT-002083,ORD-000981,PRD-0006,1,43.06,10
OIT-002084,ORD-000981,PRD-0034,5,123.24,5
OIT-002085,ORD-000981,PRD-0024,1,78.19,5
OIT-002086,ORD-000982,PRD-0020,4,123.17,10
OIT-002087,ORD-000983,PRD-0031,1,200.17,0
OIT-002088,ORD-000984,PRD-0020,5,123.17,0
OIT-002089,ORD-000985,PRD-0026,3,199.02,0
OIT-002090,ORD-000985,PRD-0013,5,110.09,0
OIT-002091,ORD-000986,PRD-0009,3,53.45,15
OIT-002092,ORD-000986,PRD-0005,3,37.53,0
OIT-002093,ORD-000986,PRD-0016,3,71.94,5
OIT-002094,ORD-000986,PRD-0035,3,222.35,0
OIT-002095,ORD-000986,PRD-0001,2,110.19,0
OIT-002096,ORD-000987,PRD-0022,3,148.89,0
OIT-002097,ORD-000988,PRD-0013,5,110.09,0
OIT-002098,ORD-000988,PRD-0003,3,73.04,0
OIT-002099,ORD-000988,PRD-0021,4,120.98,0
OIT-002100,ORD-000989,PRD-0008,1,127.02,5
OIT-002101,ORD-000989,PRD-0007,4,325.82,0
OIT-002102,ORD-000990,PRD-0015,4,310.39,0
OIT-002103,ORD-000991,PRD-0001,3,110.19,0
OIT-002104,ORD-000991,PRD-0022,2,148.89,0
OIT-002105,ORD-000991,PRD-0002,2,92.46,0
OIT-002106,ORD-000992,PRD-0027,4,189.64,10
OIT-002107,ORD-000993,PRD-0030,2,238.05,0
OIT-002108,ORD-000993,PRD-0003,5,73.04,0
OIT-002109,ORD-000993,PRD-0013,5,110.09,0
OIT-002110,ORD-000994,PRD-0034,5,123.24,5
OIT-002111,ORD-000995,PRD-0015,3,310.39,5
OIT-002112,ORD-000995,PRD-0023,3,11.13,15
OIT-002113,ORD-000996,PRD-0008,5,127.02,0
OIT-002114,ORD-000996,PRD-0005,4,37.53,15
OIT-002115,ORD-000996,PRD-0011,2,264,0
OIT-002116,ORD-000996,PRD-0029,3,214.12,5
OIT-002117,ORD-000996,PRD-0021,2,120.98,0
OIT-002118,ORD-000997,PRD-0002,2,92.46,0
OIT-002119,ORD-000997,PRD-0035,4,222.35,10
OIT-002120,ORD-000997,PRD-0033,3,93.75,10
OIT-002121,ORD-000997,PRD-0026,5,199.02,15
OIT-002122,ORD-000997,PRD-0011,1,264,0
OIT-002123,ORD-000998,PRD-0035,1,222.35,0
OIT-002124,ORD-000998,PRD-0007,4,325.82,0
OIT-002125,ORD-000998,PRD-0033,3,93.75,10
OIT-002126,ORD-000999,PRD-0003,1,73.04,0
OIT-002127,ORD-000999,PRD-0009,3,53.45,0
OIT-002128,ORD-001000,PRD-0035,1,222.35,0
OIT-002129,ORD-001001,PRD-0017,4,93.06,0
OIT-002130,ORD-001002,PRD-0031,4,200.17,5
OIT-002131,ORD-001002,PRD-0035,2,222.35,0
OIT-002132,ORD-001003,PRD-0031,1,200.17,0
OIT-002133,ORD-001004,PRD-0002,3,92.46,0
OIT-002134,ORD-001005,PRD-0032,3,133.66,0
OIT-002135,ORD-001006,PRD-0020,2,123.17,0
OIT-002136,ORD-001007,PRD-0005,1,37.53,10
OIT-002137,ORD-001008,PRD-0026,1,199.02,0
OIT-002138,ORD-001009,PRD-0008,1,127.02,0
OIT-002139,ORD-001009,PRD-0013,3,110.09,0
OIT-002140,ORD-001010,PRD-0020,4,123.17,10
OIT-002141,ORD-001010,PRD-0009,2,53.45,5
OIT-002142,ORD-001010,PRD-0004,2,34.84,5
OIT-002143,ORD-001011,PRD-0023,4,11.13,0
OIT-002144,ORD-001011,PRD-0028,1,29.95,0
OIT-002145,ORD-001012,PRD-0005,5,37.53,15
OIT-002146,ORD-001012,PRD-0034,4,123.24,0
OIT-002147,ORD-001012,PRD-0032,4,133.66,10
OIT-002148,ORD-001013,PRD-0005,4,37.53,5
OIT-002149,ORD-001013,PRD-0014,2,50.1,10
OIT-002150,ORD-001013,PRD-0033,5,93.75,0
OIT-002151,ORD-001013,PRD-0031,5,200.17,20
OIT-002152,ORD-001014,PRD-0030,2,238.05,0
OIT-002153,ORD-001015,PRD-0015,3,310.39,0
OIT-002154,ORD-001015,PRD-0003,5,73.04,0
OIT-002155,ORD-001016,PRD-0033,4,93.75,15
OIT-002156,ORD-001017,PRD-0006,3,43.06,0
OIT-002157,ORD-001017,PRD-0030,5,238.05,15
OIT-002158,ORD-001017,PRD-0015,1,310.39,0
OIT-002159,ORD-001018,PRD-0026,3,199.02,15
OIT-002160,ORD-001018,PRD-0020,3,123.17,0
OIT-002161,ORD-001018,PRD-0003,5,73.04,0
OIT-002162,ORD-001018,PRD-0016,5,71.94,0
OIT-002163,ORD-001018,PRD-0007,5,325.82,5
OIT-002164,ORD-001019,PRD-0026,2,199.02,0
OIT-002165,ORD-001020,PRD-0020,4,123.17,0
OIT-002166,ORD-001020,PRD-0013,5,110.09,0
OIT-002167,ORD-001020,PRD-0016,1,71.94,15
OIT-002168,ORD-001020,PRD-0012,2,357.86,0
OIT-002169,ORD-001021,PRD-0030,1,238.05,10
OIT-002170,ORD-001021,PRD-0001,1,110.19,10
OIT-002171,ORD-001021,PRD-0009,2,53.45,0
OIT-002172,ORD-001022,PRD-0012,3,357.86,0
OIT-002173,ORD-001022,PRD-0004,3,34.84,10
OIT-002174,ORD-001023,PRD-0021,1,120.98,0
OIT-002175,ORD-001023,PRD-0018,5,215.3,10
OIT-002176,ORD-001023,PRD-0019,4,34,0
OIT-002177,ORD-001024,PRD-0033,5,93.75,20
OIT-002178,ORD-001024,PRD-0034,5,123.24,15
OIT-002179,ORD-001025,PRD-0009,1,53.45,10
OIT-002180,ORD-001026,PRD-0003,4,73.04,10
OIT-002181,ORD-001027,PRD-0001,1,110.19,10
OIT-002182,ORD-001027,PRD-0018,5,215.3,0
OIT-002183,ORD-001028,PRD-0005,3,37.53,0
OIT-002184,ORD-001028,PRD-0008,4,127.02,0
OIT-002185,ORD-001028,PRD-0012,4,357.86,0
OIT-002186,ORD-001029,PRD-0018,1,215.3,15
OIT-002187,ORD-001030,PRD-0020,5,123.17,0
OIT-002188,ORD-001031,PRD-0034,3,123.24,20
OIT-002189,ORD-001031,PRD-0027,2,189.64,20
OIT-002190,ORD-001032,PRD-0019,3,34,10
OIT-002191,ORD-001033,PRD-0004,1,34.84,10
OIT-002192,ORD-001033,PRD-0017,1,93.06,0
OIT-002193,ORD-001033,PRD-0027,4,189.64,10
OIT-002194,ORD-001033,PRD-0031,2,200.17,0
OIT-002195,ORD-001033,PRD-0006,3,43.06,0
OIT-002196,ORD-001034,PRD-0019,3,34,0
OIT-002197,ORD-001035,PRD-0030,3,238.05,10
OIT-002198,ORD-001035,PRD-0016,4,71.94,10
OIT-002199,ORD-001035,PRD-0009,5,53.45,20
OIT-002200,ORD-001036,PRD-0017,5,93.06,20
OIT-002201,ORD-001036,PRD-0004,4,34.84,0
OIT-002202,ORD-001036,PRD-0014,5,50.1,15
OIT-002203,ORD-001036,PRD-0015,5,310.39,15
OIT-002204,ORD-001037,PRD-0017,5,93.06,0
OIT-002205,ORD-001037,PRD-0026,4,199.02,0
OIT-002206,ORD-001038,PRD-0008,1,127.02,0
OIT-002207,ORD-001038,PRD-0007,3,325.82,0
OIT-002208,ORD-001038,PRD-0013,2,110.09,0
OIT-002209,ORD-001038,PRD-0004,3,34.84,15
OIT-002210,ORD-001039,PRD-0024,5,78.19,10
OIT-002211,ORD-001039,PRD-0007,2,325.82,0
OIT-002212,ORD-001040,PRD-0031,1,200.17,0
OIT-002213,ORD-001040,PRD-0004,2,34.84,15
OIT-002214,ORD-001041,PRD-0013,3,110.09,15
OIT-002215,ORD-001041,PRD-0010,4,77.92,0
OIT-002216,ORD-001042,PRD-0022,1,148.89,15
OIT-002217,ORD-001042,PRD-0014,2,50.1,0
OIT-002218,ORD-001042,PRD-0025,1,106.61,10
OIT-002219,ORD-001042,PRD-0009,3,53.45,0
OIT-002220,ORD-001042,PRD-0021,1,120.98,0
OIT-002221,ORD-001043,PRD-0002,1,92.46,0
OIT-002222,ORD-001043,PRD-0009,2,53.45,10
OIT-002223,ORD-001043,PRD-0025,5,106.61,0
OIT-002224,ORD-001044,PRD-0024,1,78.19,20
OIT-002225,ORD-001044,PRD-0009,3,53.45,0
OIT-002226,ORD-001044,PRD-0012,4,357.86,10
OIT-002227,ORD-001045,PRD-0016,3,71.94,10
OIT-002228,ORD-001046,PRD-0009,4,53.45,0
OIT-002229,ORD-001046,PRD-0021,4,120.98,0
OIT-002230,ORD-001047,PRD-0020,2,123.17,0
OIT-002231,ORD-001047,PRD-0018,1,215.3,0
OIT-002232,ORD-001048,PRD-0022,3,148.89,0
OIT-002233,ORD-001048,PRD-0021,2,120.98,0
OIT-002234,ORD-001048,PRD-0014,2,50.1,10
OIT-002235,ORD-001048,PRD-0029,5,214.12,0
OIT-002236,ORD-001049,PRD-0018,1,215.3,0
OIT-002237,ORD-001049,PRD-0020,2,123.17,0
OIT-002238,ORD-001050,PRD-0024,5,78.19,0
OIT-002239,ORD-001051,PRD-0004,2,34.84,15
OIT-002240,ORD-001052,PRD-0022,5,148.89,0
OIT-002241,ORD-001052,PRD-0011,1,264,15
OIT-002242,ORD-001052,PRD-0033,4,93.75,0
OIT-002243,ORD-001053,PRD-0033,3,93.75,0
OIT-002244,ORD-001053,PRD-0006,3,43.06,15
OIT-002245,ORD-001053,PRD-0029,3,214.12,0
OIT-002246,ORD-001053,PRD-0014,4,50.1,0
OIT-002247,ORD-001054,PRD-0019,5,34,0
OIT-002248,ORD-001054,PRD-0018,5,215.3,0
OIT-002249,ORD-001055,PRD-0019,1,34,0
OIT-002250,ORD-001056,PRD-0035,5,222.35,15
OIT-002251,ORD-001057,PRD-0035,4,222.35,0
OIT-002252,ORD-001058,PRD-0030,4,238.05,0
OIT-002253,ORD-001058,PRD-0024,2,78.19,10
OIT-002254,ORD-001058,PRD-0014,5,50.1,0
OIT-002255,ORD-001059,PRD-0019,1,34,5
OIT-002256,ORD-001059,PRD-0025,2,106.61,0
OIT-002257,ORD-001060,PRD-0017,3,93.06,0
OIT-002258,ORD-001060,PRD-0002,3,92.46,10
OIT-002259,ORD-001060,PRD-0030,5,238.05,0
OIT-002260,ORD-001060,PRD-0011,1,264,10
OIT-002261,ORD-001061,PRD-0015,2,310.39,10
OIT-002262,ORD-001062,PRD-0030,5,238.05,0
OIT-002263,ORD-001062,PRD-0002,2,92.46,0
OIT-002264,ORD-001062,PRD-0029,1,214.12,10
OIT-002265,ORD-001063,PRD-0008,4,127.02,10
OIT-002266,ORD-001064,PRD-0024,1,78.19,5
OIT-002267,ORD-001065,PRD-0020,2,123.17,5
OIT-002268,ORD-001066,PRD-0034,3,123.24,15
OIT-002269,ORD-001066,PRD-0017,4,93.06,5
OIT-002270,ORD-001067,PRD-0016,4,71.94,0
OIT-002271,ORD-001068,PRD-0017,5,93.06,5
OIT-002272,ORD-001068,PRD-0027,3,189.64,10
OIT-002273,ORD-001068,PRD-0022,3,148.89,10
OIT-002274,ORD-001068,PRD-0020,5,123.17,15
OIT-002275,ORD-001069,PRD-0013,1,110.09,0
OIT-002276,ORD-001070,PRD-0010,2,77.92,0
OIT-002277,ORD-001070,PRD-0029,2,214.12,15
OIT-002278,ORD-001070,PRD-0007,3,325.82,15
OIT-002279,ORD-001070,PRD-0034,2,123.24,0
OIT-002280,ORD-001071,PRD-0026,4,199.02,0
OIT-002281,ORD-001071,PRD-0009,3,53.45,10
OIT-002282,ORD-001071,PRD-0031,3,200.17,20
OIT-002283,ORD-001071,PRD-0025,3,106.61,10
OIT-002284,ORD-001071,PRD-0007,4,325.82,0
OIT-002285,ORD-001072,PRD-0006,2,43.06,5
OIT-002286,ORD-001073,PRD-0006,1,43.06,20
OIT-002287,ORD-001074,PRD-0009,2,53.45,0
OIT-002288,ORD-001075,PRD-0003,3,73.04,5
OIT-002289,ORD-001075,PRD-0031,3,200.17,5
OIT-002290,ORD-001076,PRD-0034,2,123.24,0
OIT-002291,ORD-001077,PRD-0027,2,189.64,0
OIT-002292,ORD-001077,PRD-0032,2,133.66,0
OIT-002293,ORD-001077,PRD-0031,3,200.17,0
OIT-002294,ORD-001077,PRD-0018,2,215.3,10
OIT-002295,ORD-001078,PRD-0030,2,238.05,5
OIT-002296,ORD-001078,PRD-0013,5,110.09,0
OIT-002297,ORD-001078,PRD-0009,3,53.45,0
OIT-002298,ORD-001078,PRD-0029,1,214.12,0
OIT-002299,ORD-001078,PRD-0034,1,123.24,0
OIT-002300,ORD-001079,PRD-0005,3,37.53,20
OIT-002301,ORD-001079,PRD-0017,5,93.06,0
OIT-002302,ORD-001079,PRD-0013,5,110.09,5
OIT-002303,ORD-001080,PRD-0022,2,148.89,15
OIT-002304,ORD-001081,PRD-0023,4,11.13,0
OIT-002305,ORD-001082,PRD-0023,5,11.13,0
OIT-002306,ORD-001082,PRD-0012,1,357.86,5
OIT-002307,ORD-001082,PRD-0001,5,110.19,20
OIT-002308,ORD-001082,PRD-0013,1,110.09,0
OIT-002309,ORD-001082,PRD-0005,2,37.53,10
OIT-002310,ORD-001083,PRD-0015,2,310.39,5
OIT-002311,ORD-001083,PRD-0007,2,325.82,15
OIT-002312,ORD-001084,PRD-0006,3,43.06,0
OIT-002313,ORD-001085,PRD-0011,4,264,5
OIT-002314,ORD-001086,PRD-0002,1,92.46,0
OIT-002315,ORD-001086,PRD-0034,1,123.24,0
OIT-002316,ORD-001086,PRD-0010,2,77.92,0
OIT-002317,ORD-001086,PRD-0027,4,189.64,0
OIT-002318,ORD-001086,PRD-0035,2,222.35,15
OIT-002319,ORD-001087,PRD-0018,3,215.3,0
OIT-002320,ORD-001088,PRD-0021,1,120.98,0
OIT-002321,ORD-001088,PRD-0027,2,189.64,0
OIT-002322,ORD-001089,PRD-0034,4,123.24,15
OIT-002323,ORD-001090,PRD-0024,4,78.19,10
OIT-002324,ORD-001091,PRD-0011,2,264,0
OIT-002325,ORD-001092,PRD-0034,1,123.24,15
OIT-002326,ORD-001092,PRD-0035,3,222.35,15
OIT-002327,ORD-001092,PRD-0004,4,34.84,0
OIT-002328,ORD-001092,PRD-0028,2,29.95,20
OIT-002329,ORD-001093,PRD-0008,1,127.02,0
OIT-002330,ORD-001093,PRD-0015,5,310.39,0
OIT-002331,ORD-001093,PRD-0002,3,92.46,0
OIT-002332,ORD-001094,PRD-0021,3,120.98,15
OIT-002333,ORD-001094,PRD-0022,1,148.89,5
OIT-002334,ORD-001094,PRD-0035,5,222.35,10
OIT-002335,ORD-001095,PRD-0003,3,73.04,5
OIT-002336,ORD-001096,PRD-0012,5,357.86,0
OIT-002337,ORD-001096,PRD-0016,4,71.94,0
OIT-002338,ORD-001096,PRD-0026,2,199.02,0
OIT-002339,ORD-001096,PRD-0027,3,189.64,0
OIT-002340,ORD-001097,PRD-0019,2,34,5
OIT-002341,ORD-001097,PRD-0009,3,53.45,10
OIT-002342,ORD-001097,PRD-0003,3,73.04,15
OIT-002343,ORD-001097,PRD-0020,3,123.17,15
OIT-002344,ORD-001098,PRD-0032,4,133.66,0
OIT-002345,ORD-001099,PRD-0019,5,34,15
OIT-002346,ORD-001100,PRD-0019,4,34,0
OIT-002347,ORD-001100,PRD-0007,1,325.82,0
OIT-002348,ORD-001100,PRD-0028,5,29.95,5
OIT-002349,ORD-001100,PRD-0025,4,106.61,5
OIT-002350,ORD-001101,PRD-0024,4,78.19,0
OIT-002351,ORD-001101,PRD-0035,1,222.35,20
OIT-002352,ORD-001101,PRD-0021,1,120.98,0
OIT-002353,ORD-001102,PRD-0028,2,29.95,20
